movieId,title,Plot,actors,director,runtime,cert,imdb_rating,imdb_id,poster
1050,"Murder, My Sweet","After being hired to find an ex-con's former girlfriend, Philip Marlowe is drawn into a deeply complex web of mystery and deceit.","Dick Powell, Claire Trevor, Anne Shirley, Otto Kruger",Edward Dmytryk,95,APPROVED,7.6,tt0037101,https://m.media-amazon.com/images/M/MV5BY2YyNWVhNzYtMjNkNS00YTNlLTlkYjYtMDVmMWExNTAxNGFlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
1051,Macao,"Nick Cochran, an American in exile in Macao, has a chance to restore his name by helping capture an international crime lord. Undercover, can he mislead the bad guys and still woo the handsome singer/petty crook, Julie Benson?","Robert Mitchum, Jane Russell, William Bendix, Thomas Gomez","Josef von Sternberg, Nicholas Ray",81,PASSED,6.7,tt0044863,https://images-na.ssl-images-amazon.com/images/M/MV5BYjUxOGRlZmEtYzdhMS00MTYyLWI2NTAtYWQ0M2QwNWJhNWUzXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg
1052,For the Moment,"The story of airmen training in rural Manitoba in the summer of 1942 to go overseas and become bomber pilots in World War II, as well as the romantic entanglements which overcome them while they contemplate life and love in a world at war.","Russell Crowe, Christianne Hirt, Wanda Cannon, Scott Kraft",Aaron Kim Johnston,120,PG-13,6.2,tt0109823,https://m.media-amazon.com/images/M/MV5BMTI3OTMzMTgzOF5BMl5BanBnXkFtZTcwNDg3MjUyMQ@@._V1_SX300.jpg
1053,Tom and Jerry: Willy Wonka and the Chocolate Factory,The classic Roald Dahl tale gets a modern twist when Tom and Jerry enter the amazing world of Willy Wonka's Chocolate Factory.,"JP Karliak, Jess Harnell, Lincoln Melcher, Mick Wingert",Spike Brandt,79,Not Rated,4.4,tt6803390,https://m.media-amazon.com/images/M/MV5BOWM5OGVjZDQtMzY5Ny00ODRhLWIzNTQtYjdiMjcwZTYzNGFhXkEyXkFqcGdeQXVyNzUzNzkxMjM@._V1_SX300.jpg
1054,The Sex Life of the Belgians,"A semi-autobiography of the first 28 years of the director, the Flemish anarchist Jan Bucquoy.","Jean-Henri Compère, Noe Francq, Isabelle Legros, Sophie Schneider",Jan Bucquoy,85,N/A,5.8,tt0111622,https://m.media-amazon.com/images/M/MV5BMTMxMTAxMDA1N15BMl5BanBnXkFtZTcwMzMxMjA0MQ@@._V1_SX300.jpg
1055,The Innocents,A young governess for two children becomes convinced that the house and grounds are haunted.,"Deborah Kerr, Peter Wyngarde, Megs Jenkins, Michael Redgrave",Jack Clayton,100,NOT RATED,7.9,tt0055018,https://m.media-amazon.com/images/M/MV5BNGQyNjBjNTUtNTM1OS00YzcyLWFhNTgtNTU0MDg3NzBlMDQzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
1056,Sleeper,A nerdish store owner is revived out of cryostasis into a future world to fight an oppressive government.,"Woody Allen, Diane Keaton, John Beck, Mary Gregory",Woody Allen,89,PG,7.3,tt0070707,https://m.media-amazon.com/images/M/MV5BMTUzMzY1MzI3Nl5BMl5BanBnXkFtZTcwOTM4OTYwNA@@._V1_SX300.jpg
1057,Bananas,"When a bumbling New Yorker is dumped by his activist girlfriend, he travels to a tiny Latin American nation and becomes involved in its latest rebellion.","Woody Allen, Louise Lasser, Carlos Montalbán, Nati Abascal",Woody Allen,82,GP,7.1,tt0066808,https://m.media-amazon.com/images/M/MV5BMTc2MTE3MzI3MF5BMl5BanBnXkFtZTcwODg3OTYwNA@@._V1_SX300.jpg
1058,A Fish Called Wanda,"In London, four very different people team up to commit armed robbery, then try to doublecross each other for the loot.","John Cleese, Jamie Lee Curtis, Kevin Kline, Michael Palin","Charles Crichton, John Cleese",108,R,7.6,tt0095159,https://m.media-amazon.com/images/M/MV5BMjE5OTIzODI4Nl5BMl5BanBnXkFtZTcwNDg3NzYzNA@@._V1_SX300.jpg
1059,Life of Brian,"Born on the original Christmas in the stable next door to Jesus, Brian of Nazareth spends his life being mistaken for a messiah.","Graham Chapman, John Cleese, Terry Gilliam, Eric Idle",Terry Jones,94,R,8.1,tt0079470,https://m.media-amazon.com/images/M/MV5BMzAwNjU1OTktYjY3Mi00NDY5LWFlZWUtZjhjNGE0OTkwZDkwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1060,Victor/Victoria,A woman pretending to be a man impersonating a woman.,"Julie Andrews, Tony Roberts, Michael Nouri, Rachel York","Matthew Diamond, Blake Edwards, Goro Kobayashi",146,N/A,7.8,tt0265987,https://m.media-amazon.com/images/M/MV5BMjAwNTU2ODczNV5BMl5BanBnXkFtZTcwMzg1ODIyMQ@@._V1_SX300.jpg
1061,The Candidate,"Bill McKay is a candidate for the U.S. Senate from California. He has no hope of winning, so he is willing to tweak the establishment.","Robert Redford, Peter Boyle, Melvyn Douglas, Don Porter",Michael Ritchie,110,PG,7.1,tt0068334,https://m.media-amazon.com/images/M/MV5BOTYxMjY5ZWItYTRkNC00MGIxLTk0MzMtZTZhMDg0MGY2ZWU5XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg
1062,The Great Race,"In the early 20th century, two rivals, the heroic Leslie and the despicable Professor Fate, engage in an epic automobile race from New York to Paris.","Jack Lemmon, Tony Curtis, Natalie Wood, Peter Falk",Blake Edwards,160,Passed,7.3,tt0059243,https://m.media-amazon.com/images/M/MV5BMjg5MDU1ZjUtZjQ2ZS00MTg2LTljMzEtMjVjNDgzNjI5MmQ5XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
1063,Bonnie and Clyde,"Bonnie Parker, a bored waitress falls in love with an ex-con named Clyde Barrow and together they start a violent crime spree through the country, stealing cars and robbing banks.","Warren Beatty, Faye Dunaway, Michael J. Pollard, Gene Hackman",Arthur Penn,111,R,7.9,tt0061418,https://m.media-amazon.com/images/M/MV5BOTViZmMwOGEtYzc4Yy00ZGQ1LWFkZDQtMDljNGZlMjAxMjhiXkEyXkFqcGdeQXVyNzM0MTUwNTY@._V1_SX300.jpg
1064,The Old Man and the Sea,An old Cuban fisherman's dry spell is broken when he hooks a gigantic fish that drags him out to sea. Based on Ernest Hemingway's story.,"Spencer Tracy, Felipe Pazos, Harry Bellaver, Don Diamond","John Sturges, Fred Zinnemann",86,Not Rated,7.0,tt0052027,https://m.media-amazon.com/images/M/MV5BMzFiYTdmODItZGVlZi00MThlLWIzMjQtMDIwNzEyNWNhYTg1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
1065,Dial M for Murder,A tennis player frames his unfaithful wife for first-degree murder after she inadvertently hinders his plan to kill her.,"Ray Milland, Grace Kelly, Robert Cummings, John Williams",Alfred Hitchcock,105,PG,8.2,tt0046912,https://m.media-amazon.com/images/M/MV5BOWIwODIxYWItZDI4MS00YzhhLWE3MmYtMzlhZDIwOTMzZmE5L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
1066,Madame Butterfly,The story of a young geisha who falls madly in love with an american captain that travels all around the world collecting hearts.,"Ying Huang, Richard Troxell, Ning Liang, Richard Cowan",Frédéric Mitterrand,134,N/A,7.0,tt0113731,https://m.media-amazon.com/images/M/MV5BMTI3NTU2MDQzNV5BMl5BanBnXkFtZTcwNTQ4NDkxMQ@@._V1_SX300.jpg
1067,Dirty Dancing,"Spending the summer at a Catskills resort with her family, Frances ""Baby"" Houseman falls in love with the camp's dance instructor, Johnny Castle.","Jennifer Grey, Patrick Swayze, Jerry Orbach, Cynthia Rhodes",Emile Ardolino,100,PG-13,6.9,tt0092890,https://m.media-amazon.com/images/M/MV5BMTc3MDY3ODQ2OV5BMl5BanBnXkFtZTgwOTQ2NTYxMTE@._V1_SX300.jpg
1068,Reservoir Dogs,"When a simple jewelry heist goes horribly wrong, the surviving criminals begin to suspect that one of them is a police informant.","Harvey Keitel, Tim Roth, Michael Madsen, Chris Penn",Quentin Tarantino,99,R,8.3,tt0105236,https://m.media-amazon.com/images/M/MV5BZmExNmEwYWItYmQzOS00YjA5LTk2MjktZjEyZDE1Y2QxNjA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1069,Platoon,A young soldier in Vietnam faces a moral crisis when confronted with the horrors of war and the duality of man.,"Tom Berenger, Keith David, Willem Dafoe, Forest Whitaker",Oliver Stone,120,R,8.1,tt0091763,https://m.media-amazon.com/images/M/MV5BM2Y1NTQyNWYtNDViNy00ZWRhLTk3MTMtOTI3ZGQ5MDFiNWM4XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
1070,Weekend at Bernie's,"Two losers try to pretend that their murdered employer is really alive, leading the hitman to attempt to track him down to finish him off.","Andrew McCarthy, Jonathan Silverman, Catherine Mary Stewart, Terry Kiser",Ted Kotcheff,97,PG-13,6.4,tt0098627,https://m.media-amazon.com/images/M/MV5BZDgwN2QxODItOTcwZS00ZDA1LThjYzUtZTI5NWI3YWY4ZjM4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg
1071,Basic Instinct,"A violent police detective investigates a brutal murder, in which a manipulative and seductive novelist could be involved.","Michael Douglas, Sharon Stone, George Dzundza, Jeanne Tripplehorn",Paul Verhoeven,127,R,6.9,tt0103772,https://m.media-amazon.com/images/M/MV5BZjk0YmJkNjItNDY3Mi00ZWFiLWEwY2EtMDJlZWJlOWZkNzJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1072,The Doors,"The story of the famous and influential 1960s rock band The Doors and its lead singer and composer, Jim Morrison, from his days as a UCLA film student in Los Angeles, to his untimely death in Paris, France at age 27 in 1971.","Val Kilmer, Meg Ryan, Kyle MacLachlan, Frank Whaley",Oliver Stone,140,R,7.2,tt0101761,https://m.media-amazon.com/images/M/MV5BYTg3YjA5MGYtYjdiNy00YThjLWJiZDEtN2M1NmE1NTVhMWJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1073,The Crying Game,"A British soldier kidnapped by IRA terrorists soon befriends one of his captors, who then becomes drawn into the soldier's world.","Forest Whitaker, Miranda Richardson, Stephen Rea, Adrian Dunbar",Neil Jordan,112,R,7.3,tt0104036,https://m.media-amazon.com/images/M/MV5BYWU4MjQ3YzUtNTA3YS00YmRmLTk1YjktODM1NGU0MjFiOTUzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1074,Glengarry Glen Ross,An examination of the machinations behind the scenes at a real estate office.,"Al Pacino, Jack Lemmon, Alec Baldwin, Alan Arkin",James Foley,100,R,7.8,tt0104348,https://m.media-amazon.com/images/M/MV5BNTYzN2MxODMtMDBhOC00Y2M0LTgzMTItMzQ4NDIyYWIwMDEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX300.jpg
1075,Sophie's Choice,"Sophie is the survivor of Nazi concentration camps, who has found a reason to live with Nathan, a sparkling if unsteady American Jew obsessed with the Holocaust. They befriend Stingo, the ...","Meryl Streep, Kevin Kline, Peter MacNicol, Rita Karin",Alan J. Pakula,150,R,7.6,tt0084707,https://m.media-amazon.com/images/M/MV5BMTk3NDUyYTEtMzkyZi00YjMzLTkwMDUtYWMzNjIwNmM5NWQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1076,E.T. The Extra-Terrestrial,A troubled child summons the courage to help a friendly alien escape Earth and return to his home world.,"Dee Wallace, Henry Thomas, Peter Coyote, Robert MacNaughton",Steven Spielberg,115,PG,7.9,tt0083866,https://m.media-amazon.com/images/M/MV5BMTQ2ODFlMDAtNzdhOC00ZDYzLWE3YTMtNDU4ZGFmZmJmYTczXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1077,The Search for One-eye Jimmy,"While working on a documentary on his old neighborhood, a young film school graduate shifts the focus of his production onto the disappearance of a local resident and the strange characters...","Holt McCallany, Michael Badalucco, Nicholas Turturro, Ray 'Boom Boom' Mancini",Sam Henry Kass,80,R,6.0,tt0117577,https://m.media-amazon.com/images/M/MV5BOTY0NjExMTcxOF5BMl5BanBnXkFtZTcwOTI5MTYxMQ@@._V1_SX300.jpg
1078,A Christmas Carol,"An animated retelling of Charles Dickens' classic novel about a Victorian-era miser taken on a journey of self-redemption, courtesy of several mysterious Christmas apparitions.","Jim Carrey, Steve Valentine, Daryl Sabara, Sage Ryan",Robert Zemeckis,96,PG,6.8,tt1067106,https://m.media-amazon.com/images/M/MV5BMTM1MTI5ODU4MV5BMl5BanBnXkFtZTcwNTYyNTU4Mg@@._V1_SX300.jpg
1079,Days of Thunder,A young hot-shot stock car driver gets his chance to compete at the top level.,"Tom Cruise, Nicole Kidman, Robert Duvall, Randy Quaid",Tony Scott,107,PG-13,5.9,tt0099371,https://m.media-amazon.com/images/M/MV5BNjc5NjQ1ODIzN15BMl5BanBnXkFtZTgwMjkwNTg4NjE@._V1_SX300.jpg
1080,Top Gun,"As students at the United States Navy's elite fighter weapons school compete to be best in the class, one daring young pilot learns a few things from a civilian instructor that are not taught in the classroom.","Tom Cruise, Kelly McGillis, Val Kilmer, Anthony Edwards",Tony Scott,110,PG,6.9,tt0092099,https://m.media-amazon.com/images/M/MV5BZjQxYTA3ODItNzgxMy00N2Y2LWJlZGMtMTRlM2JkZjI1ZDhhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
1081,American Strays,The desert can be a lonely place for the people who live there or for those who are traveling through. It is also the teller of different stories including the story of a traveling salesman...,"Scott Plank, Melora Walters, John Savage, Brion James",Michael Covert,97,R,5.4,tt0115531,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyODY1OTYxMF5BMl5BanBnXkFtZTcwNTk4ODUyMQ@@._V1_SX300.jpg
1082,Rebel Without a Cause,"A rebellious young man with a troubled past comes to a new town, finding friends and enemies.","James Dean, Natalie Wood, Sal Mineo, Jim Backus",Nicholas Ray,111,PG-13,7.8,tt0048545,https://m.media-amazon.com/images/M/MV5BMjMwNWIwYzAtMWVhZi00YzQ2LTlmNGYtOTg3NDdkNTRjOWI2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
1083,A Streetcar Named Desire,Disturbed Blanche DuBois moves in with her sister in New Orleans and is tormented by her brutish brother-in-law while her reality crumbles around her.,"Vivien Leigh, Marlon Brando, Kim Hunter, Karl Malden",Elia Kazan,122,PG,8.0,tt0044081,https://m.media-amazon.com/images/M/MV5BNzk2M2Y3MzYtNGMzMi00Y2FjLTkwODQtNmExYWU3ZWY3NzExXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg
1084,Children of the Corn: The Gathering,"All the kids in a town over night become feverish and have convulsions. The next day they start to become evil, change their names for those of kids killed long ago, and then start killing ...","Naomi Watts, Jamie Renée Smith, Karen Black, Mark Salling",Greg Spence,85,R,4.3,tt0115885,https://m.media-amazon.com/images/M/MV5BYWU1MWU5ZDUtNjJlNS00Y2MwLThmNjAtNTAwNjM1NDAwYTY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1085,The Leopard Son,N/A,John Gielgud,Hugo Van Lawick,87,G,7.3,tt0116859,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0ODUxNTM0NF5BMl5BanBnXkFtZTcwNzk4NjgxMQ@@._V1_SX300.jpg
1086,Loser,"A college student, branded a loser by his roommates and booted from the dorm, falls in love with a coed who has eyes for their condescending professor.","Jason Biggs, Mena Suvari, Zak Orth, Thomas Sadoski",Amy Heckerling,98,PG-13,5.3,tt0217630,https://m.media-amazon.com/images/M/MV5BMTY1MDE5MTc5Nl5BMl5BanBnXkFtZTYwNzIzMzE3._V1_SX300.jpg
1087,Prerokbe Ognja,"A visceral documentary focusing on the Slovenian collective art movement known as NSK ('Neue Slowenische Kunst') and its varied branches: 'Laibach', 'Irwin', and 'Red Pilot'.","Laibach, Peter Mlakar, Slavoj Zizek",Michael Benson,90,N/A,9.0,tt0114176,http://ia.media-imdb.com/images/M/MV5BNDA5ODA4MzQyM15BMl5BanBnXkFtZTYwODQ4Mjg5._V1_SX300.jpg
1088,Charms Zwischenfälle,"Humourous interpretation of the poems and writings of Soviet dadaist Daniil Charms. These are organized into a sequence, suggesting a storyline, about a poor Russian poet who lives in ...","Johannes Silberschneider, Wolfgang Hübsch, Ela Piplits, Elzbieta Czyzewska",Michael Kreihsl,87,N/A,7.2,tt0115870,https://m.media-amazon.com/images/M/MV5BMTg5OTgzODQ1M15BMl5BanBnXkFtZTcwMTQ5NDA4MQ@@._V1_SX300.jpg
1089,Bird of Prey,"As a boy, Dominik watched an American crime boss murder his father, a police officer fighting corruption in Sofia, Bulgaria. Years later, he attempts to avenge his father's death but is ...","Jennifer Tilly, Boyan Milushev, Richard Chamberlain, Lenny von Dohlen",Temístocles López,105,R,4.7,tt0115684,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxMDM2NTMzNF5BMl5BanBnXkFtZTcwOTA5ODU5Mw@@._V1_SX300.jpg
1090,Microcosmos,A documentary on insect life in meadows and ponds.,"Jacques Perrin, Kristin Scott Thomas","Claude Nuridsany, Marie Pérennou",80,G,7.9,tt0117040,https://m.media-amazon.com/images/M/MV5BMTQ4MDU2ODcyNF5BMl5BanBnXkFtZTcwOTk2NDEzMQ@@._V1_SX300.jpg
1091,Palookaville,"Jerry and his two pals, Russ and Syd, are just looking for some easy money to help them break out of their nowhere lives in their nowhere town. Despite a bungled jewelry store heist which ...","William Forsythe, Vincent Gallo, Adam Trese, Gareth Williams",Alan Taylor,92,R,6.6,tt0117284,https://m.media-amazon.com/images/M/MV5BZTM1ODNlYTktM2Y1Ny00Yzc1LTg1MTctYzlhOTZmZDY1MTYwXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg
1092,The Associate,A comedy about making it on Wall Street. Prejudices are hard to break and Laurel Ayres quickly learns that in order for people to take her seriously she has to work for an older white man or be one.,"Whoopi Goldberg, Dianne Wiest, Eli Wallach, Tim Daly",Donald Petrie,114,PG-13,6.1,tt0115580,https://m.media-amazon.com/images/M/MV5BOTM1YmU1MjEtOTgyYS00ZjQ1LWJiYWQtMTg0NTAyZDMzN2U1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
1093,The Funeral,"After the funeral of one of their own, a criminal family decides to embark on an emotionally unnerving journey in an attempt to exact bloody revenge.","Christopher Walken, Chris Penn, Annabella Sciorra, Isabella Rossellini",Abel Ferrara,99,R,6.6,tt0116378,https://m.media-amazon.com/images/M/MV5BMmUwYmQ3ZmItM2RmZi00OWZhLWFmMjktZjgxNDgxYzdmNDE5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1094,Sleepover,"Four best friends, desperate to improve their social status, enter into an all-night scavenger hunt against the popular clique in their school.","Alexa PenaVega, Mika Boorem, Jane Lynch, Sam Huntington",Joe Nussbaum,89,PG,5.4,tt0368975,https://m.media-amazon.com/images/M/MV5BMTA4ODg1OTk2MjJeQTJeQWpwZ15BbWU3MDc4MzIyNzQ@._V1_SX300.jpg
1095,A Single Girl,"Early one morning Valerie has to tell her unemployed boyfriend Remi that she is pregnant. She has decided to keep the child, but they argue whether they should break up or not. That same ...","Virginie Ledoyen, Benoît Magimel, Dominique Valadié, Michel Bompoil",Benoît Jacquot,90,TV-MA,7.2,tt0113057,https://m.media-amazon.com/images/M/MV5BYWI4OWVjMjAtYmNhNy00N2M1LTk3MzktYjM0ZWRjYTg0OTg3XkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_SX300.jpg
1096,The Eighth Day,An unusual and wonderful friendship develops between a busy but unhappy salesman and a resident of a mental asylum.,"Daniel Auteuil, Pascal Duquenne, Miou-Miou, Henri Garcin",Jaco Van Dormael,118,N/A,7.6,tt0116581,https://m.media-amazon.com/images/M/MV5BZDE4MzJiZGItNmU4ZS00MWEzLWE2NjAtMWMzMzcwMDJhYmM4XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg
1097,North Star,"Set during the Alaskan gold rush of the late 1800s. In his efforts to gain control of a small mining town, Sean McLennon is buying up every mining claim that becomes available, usually ...","James Caan, Christopher Lambert, Catherine McCormack, Burt Young",Nils Gaup,88,R,4.9,tt0114622,https://m.media-amazon.com/images/M/MV5BMjE4Mzk4OTczOV5BMl5BanBnXkFtZTcwOTY1MzAzMQ@@._V1_SX300.jpg
1098,Drunks,"At the beginning of a nightly Alcoholics Anonymous meeting, Jim seems particularly troubled. His sponsor encourages him to talk that night, the first time in seven months, so he does - and ...","Richard Lewis, Liza Harris, Liam Ahern, George Martin",Peter Cohn,90,R,6.4,tt0112907,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MTQ4MDI5NF5BMl5BanBnXkFtZTcwMzgyMjAyMQ@@._V1_SX300.jpg
1099,The People vs. Larry Flynt,The story of a controversial pornography publisher and how he became a defender of free speech.,"Woody Harrelson, Courtney Love, Edward Norton, Brett Harrelson",Milos Forman,129,R,7.3,tt0117318,https://m.media-amazon.com/images/M/MV5BMTY3NjA3OTY2Nl5BMl5BanBnXkFtZTgwMjAyNjQxMTE@._V1_SX300.jpg
1100,Glory Daze,"With college graduation pending, the old gang tries to avoid the inevitability of breaking up and going forward with their lives.","Ben Affleck, Sam Rockwell, Megan Ward, French Stewart",Rich Wilkes,100,R,5.6,tt0116422,https://m.media-amazon.com/images/M/MV5BM2IzODhjZTYtMWYzYy00YmI5LWFkZjUtOTRkNzEyNmRlNWZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1101,The House with a Clock in Its Walls,A young orphan named Lewis Barnavelt aids his magical uncle in locating a clock with the power to bring about the end of the world.,"Jack Black, Cate Blanchett, Owen Vaccaro, Kyle MacLachlan",Eli Roth,105,N/A,6.1,tt2119543,https://m.media-amazon.com/images/M/MV5BMTk1MzM1ODEwOV5BMl5BanBnXkFtZTgwMTE0OTA4NTM@._V1_SX300.jpg
1102,A Perfect Candidate,"The filmmakers follow Oliver North's unsuccessful 1994 bid for a Virginia Senate seat, focusing on North's campaign strategist, Mark Goodin, and a Washington Post reporter. Mudslinging ...","Don Baker, Mark Goodin, Mark Merritt, Peter Baker","R.J. Cutler, David Van Taylor",105,N/A,7.3,tt0117320,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzMjgyMjI2N15BMl5BanBnXkFtZTcwMzg1NTUyMQ@@._V1_SX300.jpg
